sentence,label
本行在行业选择上，重点支持有利于降低温室气体排放的清洁交通清洁能源项目；重点支持有利于提升大气水土壤质量的污染防治项目；同时支持企业采用节能减排的新设备新技术，促进传统产业结构调整和技术改造升级,1
明确本行重点关注和支持的绿色信贷业务边界，包括节能环保制造及服务行业绿色环保清洁能源行业绿色交通及绿色建筑行业等，提出目标客户和授信策略指引,1
同时，优化组织和机构设置，成立能源金融事业部，战略定位为聚焦经营清洁能源绿色环保业务，加大对水电核电风电太阳能发电垃圾发电等清洁能源行业的支持力度，专业行研综合金融服务双轮驱动，推动全行新能源领域客户策略整体产品方案设计，为客户提供专业化的综合金融服务，支持节能减排技术创新技术改造技术服务和产品推广，促进绿色信贷投放的有序提升，努力为中国绿色金融高质量和可持续发展做出新贡献,1
发展绿色金融，支持低碳转型,1
本行始终坚持以绿色金融促进实体经济发展的经营导向，积极践行国家绿色发展理念和可持续发展战略，坚持低碳环保从我做起，将绿色发展理念深植于企业文化建设，将绿色运营贯穿于全行各业务条线，积极支持绿色产业发展，加强环境风险防控，促进人与自然的和谐共生,1
透明的董监高薪酬决策机制本行章程规定董事会和监事会成员的任免及其报酬和支付方法，由股东大会以普通决议通过；同时，董事会聘任或者解聘本行行长董事会秘书；根据行长的提名，聘任或者解聘本行副行长财务负责人等其他高级管理人员，并决定其报酬事项和奖惩事项；董事会可以授权董事会薪酬委员会决定行长以下的其他高级管理人员的报酬事项,0
本行坚持性价竞争过程公开透明程序合规的采购原则，防范采购过程的营私舞弊行为，采购关键环节实行审批制度；同时，在所有合同中明确约定反商业贿赂条款,0
推进新能源产业发展本行积极响应国家低碳转型的发展目标，充分发挥本行综合金融服务的优势，大力支持绿色能源产业的发展,1
昆明是全国严重缺水的个城市之一，为完善昆明城市的供水设施，昆明分行向当地一家集水源开发供水生产经营水质监测供水工程设计和建设等配套服务为一体的综合性大型供水企业集团给予亿元的增额授信额度，为该公司服务大众民生增进春城市民福祉提供了有力支持,0
本行合理有效配置信贷资源，严控两高高污染高耗能及产能过剩行业的信贷投放，加大对环保节能清洁能源绿色交通绿色建筑等绿色经济的支持力度，形成银行内部支持绿色信贷的激励机制和抑制高污染高耗能和产能过剩行业贷款的约束机制，同时推进本行自身的环境和社会表现提升，逐步提高本行绿色信贷组织管理和能力建设,1
年，本行针对个子行业或领域进行深入研究并出台独立风险政策，覆盖医疗健康新能源汽车清洁能源绿色环保高端装备制造钢铁煤炭造纸等行业及产业链上下游企业，其中针对清洁能源绿色环保钢铁煤炭造纸供热供气等领域的超过个子行业的研究和政策制订深入考虑了气候变化等环境因素,1
对国家明令禁止不符合环境保护规定的项目和企业，不得发放贷款，并收回已发放的贷款；对于钢铁煤炭水泥造纸等行业，设定较高标准的规模技术能耗和排放等准入条件，并采用名单制管理和行业限额控制方式；对于低碳经济循环经济节能环保一带一路等战略新兴产业，在其它条件相同的情况下，符合本行绿色信贷相关要求的业务，在贷款定价和经济资本分配等方面优先给予授信支持；在审批环节加大审批力度，提高审批效率；在贷款合同中设定个性化的限制条款，包括借款人声明节能减排合规的条款，未履行承诺或耗能污染风险显现时，同意加速回收贷款或中止贷款的条款同意提前行使抵质押权的条款；加强对环境风险客户的贷后管理，密切关注国家政策对客户经营状况的影响，加强动态分析监测和调整处置,1
为加强公司授信业务贷前调查环节的风险防范，规范贷前调查行为提升贷前调查工作质量与效率，本行制定了公司授信贷前调查指引，在授信用途调查借款人经营情况调查借款人资信状况调查和授信项目调查等环节明确了需要确认的相关环保信息,1
发展绿色金融年，本行持续严控两高一剩行业贷款项目，大力支持水电核电风电太阳能发电以及污染治理及相关低碳经济循环经济节能环保等产业，两高一剩行业贷款余额占全部贷款余额的比例比去年下降个百分点，绿色信贷授信总额亿元，比去年同期增长,1
向具备核电开发资质的大型清洁能源央企集团提供综合授信敞口额度亿元向负责西电东送的白鹤滩水电站建设项目提供年期贷款亿元，并联席主承销亿超短期融资券向全球最大的单晶硅生产制造商发放绿色信贷贷款亿元向重庆民营光伏电站通威公安渔光一体项目提供年期限亿元贷款案例助力民营光伏电站实现三增一减通威公安县藕池镇扁担湖渔光一体光伏电站项目充分实现了项目三增一减农民增收财政增收企业增收节能减排的综合效益,1
案例助力江南布艺小镇治理污水浙江省湖州市江南布艺小镇污水中水工程项目，位于长兴县夹浦镇，项目总投资万元，该项目针对产业园区区域内纺织机产生的工业污水进行处理中水回用等生态环境治理水资源循环再利用及节能节水,1
践行绿色运营本行持续推进互联网和信息技术与金融服务的融合，将绿色低碳理念融入金融服务全过程，通过线上线下融合的服务体系建设绿色门店，推广电子对账方式，减少资源浪费，降低对环境的影响,1
打造绿色职场本行积极推广无纸化办公，通过云打印报销终端等数字化项目减少职场纸张消耗；持续开展低碳活动，采取节水节电推行视频会议等多种措施，将低碳环保理念贯穿到日常运营中，引导并带动全体员工营造节能减排的良好氛围,1
